idx,SMILES,target_id1,target_id2,geos
2400,COc1ccc2[nH]nc(C(=O)NCC3CCN(CC[C@H]4CCC[C@@H](C)C4)CC3)c2c1,P53779_WT,P49841_WT,"['0.09', '-2.08', '-3.11', '1.88', '-2.89', '1.80', '2.20', '1.78']"
2401,O=C1NC(=O)C(c2cn(CCCO)c3ccccc23)=C1c1coc2ncccc12,P53779_WT,P49841_WT,"['-2.23', '-1.26', '-1.21', '-1.08', '0.81']"
2402,O=c1oc2cccnc2n1Cc1cn(-c2ccccc2Br)nn1,P53779_WT,P49841_WT,"['-1.43', '1.29', '2.77']"
2403,Cn1cc(C2=C(c3coc4cc(F)c(F)cc34)C(=O)NC2=O)c2ccc3ccccc3c21,P53779_WT,P49841_WT,"['-2.31', '-2.40']"
2404,COc1ccc(Nc2nnc(-c3ccc(S(C)(=O)=O)cc3)o2)cc1,P53779_WT,P49841_WT,"['-3.13', '-3.13', '0.00', '3.14', '1.67']"
2405,COc1cc(-c2ccc3c(-c4nc5ccccc5[nH]4)n[nH]c3c2)ccc1O,P53779_WT,P49841_WT,"['-0.01', '1.01', '0.00']"
2406,Cc1csc(-c2cnc(N)c(N=Cc3ccnc(NC(=O)C4CC4)c3)c2)c1,P53779_WT,P49841_WT,"['-0.62', '1.23', '3.14', '0.14', '2.47', '1.08', '-0.98']"
2407,N#Cc1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,P53779_WT,P49841_WT,"['-0.24', '-2.20', '1.60', '-3.14', '-0.01', '0.00']"
2408,COc1ccc(-c2cc3c(NC(=O)C4CC4)ncnc3o2)cc1,P53779_WT,P49841_WT,"['-0.01', '3.11', '0.27', '-0.87', '1.04']"
2409,CN(c1ncnc2[nH]c3cc(Br)ccc3c12)[C@@H]1CCCN(CCC#N)C1,P53779_WT,P49841_WT,"['2.05', '1.46', '-0.96', '-2.25', '-3.00']"
2410,Fc1ccc(Nc2nccc(-c3c(-c4cccc(C(F)(F)F)c4)nn4ncccc34)n2)cc1F,P53779_WT,P49841_WT,"['-0.49', '-2.68', '-1.05', '2.32', '-1.98']"
2411,Fc1cccc(-n2ncc3c(N=NCc4ccncc4)ncnc32)c1,P53779_WT,P49841_WT,"['0.00', '1.35', '-3.02', '1.46', '1.41']"
2412,CNC(=O)[C@H]1CC[C@H](CNC(=O)c2ncoc2-c2ccc(OC)cc2)CC1,P53779_WT,P49841_WT,"['-0.66', '-2.85', '0.34', '-2.40', '1.12', '0.52', '2.37', '0.04']"
2413,COc1ccc(-c2ocnc2C(=O)NC[C@H]2CC[C@H](C(=O)N(C)C)CC2)cc1,P53779_WT,P49841_WT,"['0.07', '2.36', '2.92', '1.38', '1.59', '-0.80', '-0.74', '0.37']"
2414,FC(F)(F)Oc1cccc(-n2ncc3c(N=NCc4ccncc4)ncnc32)c1,P53779_WT,P49841_WT,"['3.13', '0.15', '0.19', '1.82', '-3.02', '0.96', '-1.61']"
2415,CN(C)C(=O)c1ccccc1-c1c[nH]c(=O)c2cc(-c3ccncc3)sc12,P53779_WT,P49841_WT,"['-3.14', '1.64', '1.95', '-2.37']"
2416,O=c1[nH]cc(-c2cccc3cccnc23)c2sc(-c3ccncc3)cc12,P53779_WT,P49841_WT,"['-1.91', '-2.38']"
2417,FC(F)(F)Oc1cccc(-n2ncc3c(NN=Cc4ccncc4)ncnc32)c1,P53779_WT,P49841_WT,"['3.14', '-0.73', '2.85', '0.16', '-3.10', '2.99', '-0.26']"
2418,Fc1cccc(-n2ncc3c(NN=Cc4ccncc4)ncnc32)c1,P53779_WT,P49841_WT,"['0.08', '-0.35', '-2.85', '-2.68', '-0.28']"
2419,O=C1NC(=O)C(c2ccc(Cl)cc2)=C1Nc1ccc(O)cc1,P53779_WT,P49841_WT,"['2.54', '-0.73', '-0.15']"
2420,Cc1[nH]nc2c1[C@H](c1ccccn1)C1=C(CC(C)(C)CC1=O)N2,P53779_WT,P49841_WT,['1.90']
2421,O=C(Nc1n[nH]c2cc(-c3ccc[nH]3)ccc12)C1CC1,P53779_WT,P49841_WT,"['0.01', '-2.24', '3.14', '-0.61']"
2422,COCCn1cc(-c2ccnc(Nc3ccccc3)n2)c2ccccc21,P53779_WT,P49841_WT,"['3.14', '-3.10', '1.58', '2.44', '-0.02', '-3.14']"
2424,COc1ccc(-c2cc3c(NC(=O)CC4CCCC4)ncnc3o2)cc1,P53779_WT,P49841_WT,"['0.04', '3.14', '-0.23', '0.39', '-2.15', '-0.52']"
2425,FC(F)(F)c1nc2ccccc2n1Cc1nnc(SCc2cn(-c3ccccc3)nn2)o1,P53779_WT,P49841_WT,"['-1.32', '1.11', '-1.93', '-3.13', '-1.08', '-0.64', '3.10']"
2426,COc1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccc(C(=O)O)nc4)CC3)c2c1,P53779_WT,P49841_WT,"['3.04', '-2.89', '-2.58', '-2.45', '-0.21', '-3.06', '0.77', '-3.13']"
2427,Cc1ccc(-c2ccc(C=C3SC(=N)NC3=O)o2)c([N+](=O)[O-])c1,P53779_WT,P49841_WT,"['0.75', '-2.79', '-0.22', '-1.99']"
2428,COc1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccc(C(=O)[O-])nc4)CC3)c2c1,P53779_WT,P49841_WT,"['2.99', '-2.98', '-3.14', '2.31', '2.50', '-0.64', '-0.29', '-0.24']"
2429,COc1cccc(OC)c1C(=O)Nc1c[nH]nc1C(=O)NCc1ccccn1,P53779_WT,P49841_WT,"['-0.18', '-1.22', '-0.35', '-2.70', '-0.57', '2.34', '1.40', '1.26', '-0.41']"
2430,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@@H]3CCO)nc12,P53779_WT,P49841_WT,"['-2.04', '0.84', '2.80', '1.10', '0.22', '1.89', '1.08']"
2431,COc1ccc(-c2cc(-c3ccc(F)cc3)[nH]c(=O)c2O)cc1,P53779_WT,P49841_WT,"['0.01', '-2.00', '-2.14']"
2432,Cn1cc(C2=C(c3nnc4ccccn34)C(=O)NC2=O)c2ccc(Br)cc21,P53779_WT,P49841_WT,"['0.80', '-1.16']"
2433,O=C(Nc1n[nH]c2cc(-c3ccsc3)ccc12)C1CC1,P53779_WT,P49841_WT,"['0.02', '2.25', '3.09', '-2.33']"
2434,CCN(CC)S(=O)(=O)c1cc(Nc2nccc(-c3ccnc(-c4ccc(NC(=O)NC)cc4)c3)n2)ccc1Cl,P53779_WT,P49841_WT,"['-0.98', '2.02', '-2.92', '1.83', '2.38', '-2.54', '2.46', '-3.14', '-0.44', '0.03', '3.14']"
2435,Fc1cccc(CNc2nnc(-c3ccc4c(c3)CCO4)o2)c1,P53779_WT,P49841_WT,"['1.90', '-2.99', '-0.24', '2.97']"
2436,CCOC(=O)c1ccc(CN2CCC(CNC(=O)c3n[nH]c4ccc(OC)cc34)CC2)o1,P53779_WT,P49841_WT,"['2.93', '-0.07', '0.02', '-0.94', '-0.25', '1.70', '-1.24', '-1.11', '-0.12', '3.14']"
2437,Cn1c(NCCCCCCCNc2c3c(nc4ccccc24)CCCC3)nc(-c2ccncc2)cc1=O,P53779_WT,P49841_WT,"['-3.04', '-1.30', '-0.99', '-1.33', '-2.73', '3.14', '-2.82', '-0.56', '-2.54', '-3.14', '0.50']"
2438,O=C1NC(=O)C(c2cnc3ccncn23)=C1c1cn2c3c(cccc13)CNCC2,P53779_WT,P49841_WT,"['-2.29', '0.95']"
2439,COc1cccc(OC)c1C(=O)Nc1c[nH]nc1C(=O)NCc1ccccc1,P53779_WT,P49841_WT,"['-0.37', '-1.27', '-1.03', '2.95', '0.27', '3.14', '3.00', '-2.96', '-1.47']"
2440,N#Cc1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccsc1-3,P53779_WT,P49841_WT,['0.79']
2441,COc1ccc(COc2ccc3c(C4=C(c5cn(C)c6ccc(Br)cc56)C(=O)NC4=O)coc3c2)cc1,P53779_WT,P49841_WT,"['2.91', '-1.06', '-2.95', '2.35', '0.65', '0.85']"
2442,O=C1NC(=O)C(N2CCc3ccccc32)=C1c1ccccc1Cl,P53779_WT,P49841_WT,"['0.55', '-2.13']"
2443,O=C1NC(=S)NC1=Cc1ccc(-c2cccc(C(=O)O)c2)o1,P53779_WT,P49841_WT,"['0.02', '3.09', '0.02', '-0.02']"
2444,CC(=O)N1CC[C@@H](Nc2cncc(C(=O)c3cn(C(C)C)c4ncnc(N)c34)n2)[C@@H]1c1ccc(F)cc1,P53779_WT,P49841_WT,"['-3.14', '2.96', '0.61', '0.63', '0.38', '1.23', '-1.52']"
2445,Cn1cc(C2=C(c3nn(CCCN4CCOCC4)c4ncccc34)C(=O)NC2=O)c2ccccc21,P53779_WT,P49841_WT,"['-0.80', '-0.87', '-1.33', '-1.51', '3.14', '-3.00']"
2446,Fc1cccc(CCc2nnc(-c3ccc4c(c3)CCO4)o2)c1,P53779_WT,P49841_WT,"['1.75', '-1.26', '-1.37', '3.09']"
2448,COC(=O)Nc1ccc2c(c1)C(=Cc1ccc([N+](=O)[O-])cc1)C(=O)N2,P53779_WT,P49841_WT,"['-0.53', '2.78', '-2.78', '-0.12', '-1.50', '-3.14']"
2449,COC(=O)C=Cc1ccc2c(c1)-c1[nH]c3ccc(C(F)(F)F)cc3c1CC(=O)N2,P53779_WT,P49841_WT,"['-0.23', '2.85', '-2.95', '-0.31', '-2.60']"
2450,COc1ccc2[nH]nc(C(=O)NCC3CCN(CCc4ccc(O)cc4)CC3)c2c1,P53779_WT,P49841_WT,"['0.01', '2.62', '-2.57', '-2.89', '2.69', '-3.04', '-1.89', '2.11']"
2451,COc1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccc(OCc5ccccc5)cc4)CC3)c2c1,P53779_WT,P49841_WT,"['-3.14', '2.51', '-3.07', '-3.14', '-0.76', '3.14', '2.08', '0.23', '3.14', '-2.30']"
2452,Cn1cc(C2=C(Nc3ccccc3)C(=O)NC2=O)c2ccccc21,P53779_WT,P49841_WT,"['0.70', '0.85', '3.14']"
2453,Cc1ccc(N2CCN(CCCNC(=O)c3nc(-c4cccnc4)no3)CC2)cc1C,P53779_WT,P49841_WT,"['-0.92', '2.16', '1.06', '2.93', '2.06', '-0.87', '0.28', '0.05']"
2454,NC(=O)c1nc(-c2cccc(OC(F)(F)F)c2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,P53779_WT,P49841_WT,"['0.10', '-0.92', '-2.56', '2.77', '-0.84', '3.14', '0.01', '-0.85']"
2455,CCCC(=O)Nc1n[nH]c2cc(Cl)ccc12,P53779_WT,P49841_WT,"['-3.14', '0.00', '3.14', '-3.14']"
2456,NC(=O)c1ncc(-c2cc(NC(=O)C3CC3)ncc2Br)[nH]1,P53779_WT,P49841_WT,"['-0.04', '-0.72', '0.09', '-0.05', '2.07']"
2458,O=C(C=Cc1cnc2[nH]cc(-c3ccccc3)c2c1)NCCc1c[nH]c2ccccc12,P53779_WT,P49841_WT,"['-0.14', '-0.06', '-3.14', '1.04', '-0.86', '1.55', '1.07', '1.49']"
2460,CN1CC=C(c2c(O)cc(O)c3c(=O)cc(-c4ccc(Sc5nc(-c6ccccc6)c[nH]5)cc4)oc23)CC1,P53779_WT,P49841_WT,"['-1.90', '0.70', '-0.84', '1.56', '3.11']"
2461,CNC(=O)c1nn(C)c2c1CCc1cnc(NC3CCN(C(=O)C4CCN(S(C)(=O)=O)CC4)CC3)nc1-2,P53779_WT,P49841_WT,"['-0.16', '-0.05', '-1.63', '-2.68', '1.16', '-3.07', '1.59']"
2462,COc1ncccc1-c1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccc(C(=O)O)o4)CC3)c2c1,P53779_WT,P49841_WT,"['0.23', '2.05', '-3.05', '-3.14', '-3.14', '3.09', '-0.89', '-1.56', '3.06']"
2463,COC(=O)c1coc(CN2CCC(CNC(=O)c3n[nH]c4ccc(Br)cc34)CC2)n1,P53779_WT,P49841_WT,"['0.16', '-0.07', '-1.25', '-1.77', '-0.85', '1.67', '-2.18', '-0.29']"
2464,COc1cc2c(CNC3CCN(S(C)(=O)=O)CC3)cc3c(c2cc1OC)C(=O)NC3=O,P53779_WT,P49841_WT,"['-0.20', '-0.15', '2.38', '2.70', '-0.42', '0.36']"
2465,Cn1cc(C2=C(c3nn(CCN4CCOCC4)c4ncccc34)C(=O)NC2=O)c2ccccc21,P53779_WT,P49841_WT,"['0.84', '0.83', '1.60', '-2.92', '2.93']"
2466,COc1cc(CCC(=O)Nc2cc(-c3[nH]c(SC)nc3-c3ccc(F)cc3)ccn2)cc(OC)c1OC,P53779_WT,P49841_WT,"['0.00', '1.51', '1.31', '0.78', '2.75', '0.79', '-1.02', '-3.14', '-0.75', '0.37', '-1.62']"
2467,CC(=O)NC1=NC(=O)C(=C2CCNC(=O)c3[nH]c(Br)c(Br)c32)N1,P53779_WT,P49841_WT,"['-2.11', '-1.63', '1.21']"
2468,O=C(Nc1ncnc2[nH]c(-c3cccc(Cl)c3)nc12)C1CC1,P53779_WT,P49841_WT,"['-0.07', '2.43', '0.11', '0.04']"
2469,O=C(Nc1ncnc2nc(-c3cccc(Cl)c3)[nH]c12)C1CC1,P53779_WT,P49841_WT,"['-0.01', '2.17', '-3.14', '0.00']"
2470,CN(C)CCCn1nc(C2=C(c3cn(-c4cccs4)c4ccccc34)C(=O)NC2=O)c2ccccc21,P53779_WT,P49841_WT,"['1.27', '0.99', '1.09', '0.99', '-1.00', '0.99', '-2.73']"
2471,O=c1oc2cccnc2n1Cc1cn(-c2ccccc2F)nn1,P53779_WT,P49841_WT,"['-1.45', '1.48', '3.13']"
2472,Cc1ccc(-c2cnc(N)c(N=Cc3ccnc(NC(=O)C4CC4)c3)c2)cc1,P53779_WT,P49841_WT,"['-2.28', '-1.25', '-3.14', '0.04', '3.14', '-0.68', '2.16']"
2473,O=C1NC(=O)C(c2ccccc2Cl)=C1Nc1cccc(O)c1,P53779_WT,P49841_WT,"['-0.94', '-0.82', '-3.14']"
2474,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(CN(C)C)cc21,P53779_WT,P49841_WT,"['-1.60', '-0.04', '-0.03', '-1.17', '-3.14', '-1.40', '-0.55']"
2475,COc1ccc(CC(=O)NNC(=O)Cn2c(C)nc3ccccc32)cc1,P53779_WT,P49841_WT,"['-0.01', '1.11', '-1.84', '3.07', '-3.14', '0.07', '-1.27', '-1.34']"
2476,CC(C)n1cc(C2=C(c3nn(CCCN4CCOCC4)c4ncccc34)C(=O)NC2=O)c2ccccc21,P53779_WT,P49841_WT,"['-1.10', '-0.93', '-0.97', '-0.34', '-2.62', '1.32', '1.22']"
2477,O=C1NC(Nc2ccccc2)=NC1=Cc1ccc2c(c1)OCO2,P53779_WT,P49841_WT,"['-2.94', '-0.46', '0.31', '-0.85']"
2478,CN1CCC(C(=O)Nc2n[nH]c3nc(-c4ccccc4)c(Br)cc23)CC1,P53779_WT,P49841_WT,"['-0.18', '2.00', '2.62', '1.27']"
2479,CC1(C)CC(=O)C2=C(C1)Nc1ncsc1[C@@]2(C)c1ccccc1,P53779_WT,P49841_WT,['-2.02']
2480,O=C(C[C@H]1CNC(=O)c2cc(-c3cn[nH]c3)cn21)NCc1cccc(F)c1,P53779_WT,P49841_WT,"['-1.44', '-0.25', '2.95', '0.29', '-3.14', '-1.23']"
2481,Ic1cccc(CSc2nnc(-c3ccncc3)o2)c1,P53779_WT,P49841_WT,"['1.62', '-3.14', '0.02', '3.14']"
2482,CCc1ccc(-n2cc(CSc3nnc(Cn4c(C(F)(F)F)nc5ccccc54)o3)nn2)cc1,P53779_WT,P49841_WT,"['-3.14', '-0.40', '-1.01', '-1.22', '-2.04', '-1.82', '1.55', '1.04']"
2483,CCCC(=O)Nc1n[nH]c2cc(-c3ccccc3)ccc12,P53779_WT,P49841_WT,"['3.14', '-0.80', '2.58', '-2.43', '-1.14']"
2484,COc1ccc(C2=C(Nc3ccccc3)C(=O)NC2=O)cc1,P53779_WT,P49841_WT,"['0.08', '2.49', '-0.93', '0.05']"
2485,Cn1cc(C2=C(c3coc4ncccc34)C(=O)NC2=O)c2cc(F)ccc21,P53779_WT,P49841_WT,"['0.91', '-2.28']"
2486,CSc1ccc(NC2=C(c3ccc([N+](=O)[O-])cc3)C(=O)NC2=O)cc1,P53779_WT,P49841_WT,"['-1.69', '2.94', '-0.69', '2.49', '3.14']"
2487,COc1ccc(-c2ocnc2C(=O)NCc2ccncc2)c(F)c1,P53779_WT,P49841_WT,"['-2.72', '-0.93', '3.14', '-0.99', '-1.61', '-2.38']"
2488,CCCc1c(-c2ccc(OC)cc2)[nH]c2nccnc12,P53779_WT,P49841_WT,"['1.29', '-1.82', '2.08', '-3.12']"
2489,O=C(O)c1ccc(-c2ccnc(Nc3cccc(-c4ccccc4)c3)n2)cc1,P53779_WT,P49841_WT,"['-3.13', '2.21', '-2.34', '-0.65', '-1.27']"
2490,COc1ccc(-c2ocnc2C(=O)NCc2ccncc2)nc1Cl,P53779_WT,P49841_WT,"['-0.12', '2.39', '-2.91', '-2.69', '2.84', '-1.95']"
2491,O=C1NCCC(=NNc2ccccn2)c2c1[nH]c1ccc(Cl)cc21,P53779_WT,P49841_WT,"['-0.18', '-2.15', '0.58']"
2492,N#CC=Cc1ccc2c(c1)-c1[nH]c3ccc(C(F)(F)F)cc3c1CC(=O)N2,P53779_WT,P49841_WT,"['2.91', '2.57', '0.60', '1.97']"
2495,COc1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccc(C(=O)O)o4)CC3)c2c1,P53779_WT,P49841_WT,"['0.01', '-1.70', '-1.42', '-1.47', '3.12', '0.84', '-1.22', '3.13']"
2496,COc1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccc(O)cc4)CC3)c2c1,P53779_WT,P49841_WT,"['0.03', '2.51', '1.98', '-1.24', '2.76', '-0.66', '-0.93']"
2497,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OC[C@@H](C)N)cc21,P53779_WT,P49841_WT,"['-1.47', '0.01', '-0.35', '0.34', '3.14', '0.13', '3.08', '-3.14']"
2498,O=Cc1ccc2c(c1)[nH]c1c(NC(=O)C3CC3)nccc12,P53779_WT,P49841_WT,"['0.00', '0.00', '0.01', '1.00']"
2499,COc1ccc(CNC(=O)Nc2nc(C)c(C(C)=O)s2)cc1,P53779_WT,P49841_WT,"['0.15', '-1.67', '3.09', '0.07', '3.14', '-3.11', '3.13']"
2500,NC1=NC(=O)C(=C2CCNC(=O)c3[nH]c4ccc(N)cc4c32)N1,P53779_WT,P49841_WT,['1.17']
2502,CNCCCn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2cc(Br)ccc21,P53779_WT,P49841_WT,"['3.12', '-1.08', '3.14', '-1.61', '-2.34', '-2.39']"
2503,CSc1ccc(NC2=C(c3ccccc3)C(=O)NC2=O)cc1,P53779_WT,P49841_WT,"['-2.43', '-0.07', '-0.87', '-0.61']"
2504,CCCOC(=O)c1cc(-c2ccc(C=C3NC(=S)NC3=O)o2)ccc1Cl,P53779_WT,P49841_WT,"['1.18', '3.02', '0.02', '2.18', '0.24', '-3.07', '0.02']"
2505,Cc1nc2ccccc2n1Cc1nnc(NC2CCCCC2)s1,P53779_WT,P49841_WT,"['-1.63', '-1.73', '0.32', '0.01']"
2506,O=C1NC(=O)C(c2ccc(Cl)cc2)=C1Nc1cccc(O)c1,P53779_WT,P49841_WT,"['2.47', '-0.89', '3.14']"
2507,COc1ccccc1N1CCN(CCCNC(=O)c2nc(-c3cccnc3)no2)CC1,P53779_WT,P49841_WT,"['1.68', '-3.14', '-2.75', '3.14', '2.61', '-1.98', '0.62', '-0.36', '-3.14']"
2508,CCN(CC)Cc1c(C(=O)NN=Cc2ccncc2)nnn1-c1nonc1N,P53779_WT,P49841_WT,"['-2.48', '0.91', '2.31', '1.18', '-0.14', '-2.79', '-3.03', '2.88', '-3.14', '-3.14']"
2509,Brc1cnn2c(NCc3cccnc3)cc(C3CCNCC3)nc12,P53779_WT,P49841_WT,"['-3.06', '-2.91', '1.17', '2.66']"
2510,COc1ccc(-c2ccnc(N[C@@H]3CO[C@@H]4[C@H]3OC[C@@H]4NC(=O)Nc3ccc(C(C)=O)cc3)n2)cc1,P53779_WT,P49841_WT,"['-2.91', '-0.73', '0.13', '-2.46', '-2.14', '-0.50', '2.80', '0.11', '-0.26']"
2511,O=C(Nc1n[nH]c2nc(-c3ccccc3)c(-c3ccccc3)cc12)C1CC1,P53779_WT,P49841_WT,"['0.00', '1.05', '3.07', '0.96', '-2.09']"
2512,Nc1ncc(-c2ccc(F)cc2)cc1N=Cc1ccnc(NC(=O)C2CC2)c1,P53779_WT,P49841_WT,"['-2.35', '1.93', '3.14', '0.07', '3.14', '-0.65', '1.93']"
2513,CC(C)c1cc(NCc2cccnc2)n2ncc(Br)c2n1,P53779_WT,P49841_WT,"['1.16', '-0.96', '-2.85', '-0.57']"
2514,CCn1c(-c2nonc2N)nc2cnc(NC(=O)c3ccc(OCCN4CCOCC4)cc3)cc21,P53779_WT,P49841_WT,"['-1.42', '-0.07', '-2.56', '-0.17', '3.14', '0.18', '2.05', '-2.51', '-1.06']"
2515,COc1ccc(-c2ccnc(N[C@H]3CO[C@H]4[C@@H]3OC[C@H]4NC(=O)Nc3cc(OC)cc(OC)c3)n2)cc1,P53779_WT,P49841_WT,"['-0.19', '-2.73', '-0.23', '2.82', '2.41', '0.75', '-2.52', '-0.39', '-0.01', '-3.14']"
2516,O=C(Nc1n[nH]c2nc(-c3ccccc3)ccc12)C1CC1,P53779_WT,P49841_WT,"['0.81', '0.90', '2.89', '-0.60']"
2517,C[S@@+]([O-])c1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)C3CCC3)c2)[nH]1,P53779_WT,P49841_WT,"['0.99', '2.41', '-0.90', '-2.90', '0.27', '-0.17']"
2518,Nc1n[nH]c2ncc(-c3ccccc3)cc12,P53779_WT,P49841_WT,['-2.20']
2519,Cn1c(N2CCO[C@@H](c3ccc(F)cc3)C2)nc(-c2ccncc2Cl)cc1=O,P53779_WT,P49841_WT,"['-0.68', '-0.43', '1.66']"
2520,CC(=C1SC(=N)NC1=O)c1ccc(-c2ccc(S(N)(=O)=O)cc2)o1,P53779_WT,P49841_WT,"['-3.14', '0.82', '-3.14', '1.74']"
2521,O=C(NC[C@@H]1CCCCO1)c1n[nH]c2ccc(-c3cccc(F)c3F)cc12,P53779_WT,P49841_WT,"['0.64', '-2.72', '-2.21', '0.51', '2.25']"
2522,CCCCCC(=O)Nc1ncnc2oc(-c3ccc(OC)cc3)cc12,P53779_WT,P49841_WT,"['3.00', '-3.14', '1.62', '-0.43', '2.42', '-2.37', '-0.18', '-0.02']"
2523,Cn1c(SCc2cn(-c3ccccc3Br)nn2)nc(-c2ccccc2)cc1=O,P53779_WT,P49841_WT,"['1.10', '1.13', '-1.47', '-1.34', '-0.78']"
2524,CS(=O)(=O)c1ccc(-c2nnc(Nc3ccccc3)o2)cc1,P53779_WT,P49841_WT,"['-1.48', '0.04', '0.01', '-3.14']"
2525,Nc1c(F)c(NCCc2ccccc2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1,P53779_WT,P49841_WT,"['0.37', '3.14', '-1.36', '1.87', '2.72', '2.10']"
2526,COc1cc2c(C3=C(c4coc5ccccc45)C(=O)NC3=O)cn(C)c2cc1Cl,P53779_WT,P49841_WT,"['-0.33', '-2.36', '-2.34']"
2527,Cc1ccccc1-n1nc(C)c2c3c(c4cccn4c21)C(=O)NC3=O,P53779_WT,P49841_WT,['-2.31']
2528,CC1(C)Cn2cc(C(=O)O)c(=O)c3c(N)c(F)c(NCCNc4ccccn4)c(c32)O1,P53779_WT,P49841_WT,"['3.14', '1.20', '2.99', '0.34', '-2.61', '-0.67']"
2529,CCCC(=O)Nc1n[nH]c2ncc(-c3ccncc3)cc12,P53779_WT,P49841_WT,"['1.40', '0.28', '-3.01', '2.83', '0.85']"
2530,O=C1NC(=O)C(c2ccc(Cl)cc2)=C1Nc1cccc(Cl)c1,P53779_WT,P49841_WT,"['2.42', '-0.86', '3.09']"
2531,CC[C@]1(c2ccccc2)C2=C(CC3(CCCCC3)CC2=O)Nc2ncsc21,P53779_WT,P49841_WT,"['-2.30', '0.19']"
2532,NCC1(Cc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,P53779_WT,P49841_WT,"['0.44', '1.62', '1.00', '2.47']"
2533,CS(=O)(=O)c1ccc(Nc2cc(-c3ccccc3Cl)nc3c(Br)cnn23)cc1,P53779_WT,P49841_WT,"['-0.85', '-2.91', '0.60', '1.96']"
2534,COc1cccc(OC)c1C(=O)Nc1c[nH]nc1C(=O)NN1CCOCC1,P53779_WT,P49841_WT,"['-1.25', '-0.32', '1.86', '2.71', '0.69', '3.14', '2.99', '2.22']"
2535,CC1(C)CC(=O)C2=C(C1)Nc1ncsc1[C@]2(C)c1cccc(F)c1,P53779_WT,P49841_WT,['1.97']
2536,COCCn1cc(NC(=O)c2csc(-c3nncn3C(C)C)n2)cn1,P53779_WT,P49841_WT,"['3.11', '-1.36', '1.60', '3.06', '0.01', '-3.14', '-0.40', '-0.96']"
2537,COc1ccc(-c2[nH]c3nccnc3c2C)cc1,P53779_WT,P49841_WT,"['-3.12', '0.90']"
2538,O=C1NC(=O)C(N2CCc3ccccc32)=C1c1cccc(Cl)c1,P53779_WT,P49841_WT,"['-0.53', '2.42']"
2539,Cn1cc(C2=C(c3nn(CCCCN4CCOCC4)c4ncccc34)C(=O)NC2=O)c2ccccc21,P53779_WT,P49841_WT,"['-0.94', '-0.94', '3.14', '1.75', '1.30', '2.21', '1.83']"
2540,CN(C)S(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](N)CC3)nc3c(C#N)cnn23)cc1,P53779_WT,P49841_WT,"['1.97', '-1.70', '-3.14', '-0.38', '-2.80', '1.20', '-2.41']"
2541,O=C(C=Cc1cnc2[nH]cc(-c3ccccc3)c2c1)NCc1ccc2[nH]ccc2c1,P53779_WT,P49841_WT,"['0.05', '-0.03', '3.07', '-2.31', '-2.29', '-3.13', '-1.52']"
2542,CCOC(=O)Cn1sc(=O)n(-c2cccc(C(=O)OCC)c2)c1=O,P53779_WT,P49841_WT,"['-3.14', '0.04', '-0.02', '-1.62', '-2.79', '0.03', '3.07', '1.54']"
2543,Cc1nc(-c2ccc3c(c2)OCO3)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,P53779_WT,P49841_WT,"['-0.86', '-1.04', '-2.52', '-0.38', '0.59']"
2544,Cc1occc1-c1nc(N)c(OC[C@@H](N)Cc2c[nH]c3ccccc23)cc1-c1cnc2[nH]nc(C)c2c1,P53779_WT,P49841_WT,"['-2.27', '3.14', '2.46', '0.16', '1.03', '0.44', '1.13']"
2545,COc1cccc(OC)c1C(=O)Nc1c[nH]nc1C(=O)NCCCN(C)C,P53779_WT,P49841_WT,"['1.41', '0.60', '-2.34', '-3.14', '0.12', '-3.14', '2.36', '1.18', '-3.14', '-1.48', '1.94']"
2546,COc1cccc(CCC(=O)Nc2cc(-c3[nH]c(SC)nc3-c3ccc(F)cc3)ccn2)c1,P53779_WT,P49841_WT,"['0.25', '-1.55', '1.27', '1.76', '-2.72', '-0.61', '-0.71', '2.85', '2.39']"
2547,COc1cccc(C2=C(Nc3cccc(O)c3)C(=O)NC2=O)c1,P53779_WT,P49841_WT,"['-2.89', '-0.65', '-0.93', '0.01']"
2548,CS(=O)(=O)Nc1ccc(-c2c(-c3cccnc3)oc3ncnc(N)c23)cc1,P53779_WT,P49841_WT,"['1.94', '1.66', '1.23', '-2.65']"
